BJD_TDB,Flux,Flux_Err,Bkg(ADU),Airmass,Dx(pix),Dy(pix),Peak(ADU),FWHM(pix),GJD_UTC
2460807.8535125917,0.9940959484200285,0.001984721072339651,164.15014266967773,1.2162516,0.973058402690024,-0.9080687714774132,107869.0390625,3.421502205529878,2460807.850241354
2460807.853690494,0.9964186570263661,0.0019833345355535254,163.2544059753418,1.2161089,0.17689648982036107,0.6231957351638805,107869.0390625,3.3834576621660815,2460807.850419259
2460807.8538685115,0.9939521347233126,0.0019771539256412266,162.32825927734376,1.2159657,0.9834501575047819,-1.0205169950732675,107869.0390625,3.780589644438346,2460807.85059728
2460807.8540465757,0.9918162725529308,0.0019791238637315053,161.35980377197265,1.215827,1.1751491548584843,-1.328636678929869,107869.0390625,3.4801055341453746,2460807.850775347
2460807.8542245594,0.995101471799808,0.001980594927246724,160.40585327148438,1.2156852,0.8074418177046404,-0.9168100953789424,107869.0390625,3.407459326685439,2460807.8509533335
2460807.8544027386,0.9933030758247682,0.0019786071686052563,159.74233932495116,1.2155432,0.8048919686028413,-1.6853646906733508,107869.0390625,3.607407291830951,2460807.851131516
2460807.854580664,0.9923378431947375,0.001977597222343749,158.78225402832032,1.2154025,0.5118223068286595,-1.406799518255717,107869.0390625,3.8098628348932455,2460807.8513094443
2460807.8547611013,0.9902484457168823,0.001974334558530997,157.70505065917968,1.2152651,1.798597810372586,-1.148215790903173,107869.0390625,3.7452456150112825,2460807.8514898843
2460807.8549390845,0.992674966098292,0.0019789901903716394,157.4198455810547,1.2151241,0.9752133833098968,-0.8023174890274167,107869.0390625,3.767889208393269,2460807.8516678703
2460807.8551170095,0.9899702130723534,0.0019774526564378552,157.0148017883301,1.2149894,0.7036819876251185,1.1588186295133134,107869.0390625,3.7144147485925956,2460807.8518457985
2460807.8552967985,0.9933135246428811,0.0019769175136255222,156.58937149047853,1.2148515,0.19221600868520716,0.7269522781414443,107869.0390625,3.6062840518576516,2460807.8520255904
2460807.8554744115,0.9919219652375854,0.0019770420390508316,156.03310546875,1.2147163,1.459527975299377,-1.0798123026717306,107869.0390625,3.4613399865013057,2460807.852203206
2460807.855652325,0.9923648023028714,0.001975358999939394,155.56510467529296,1.2145801,1.2385035672487177,-0.5609524586584466,107869.0390625,3.4853618894669434,2460807.8523811228
